mode_main,distance,density,age,male,education,income,cars,license,bicycles,weekend,green,temp,precip,wind,group
1,7.0,0.28335,36,0,0.5,1.0,1,1,4,1,84.5057249745,12.4,3.0,4.0,1
1,7.0,0.28335,36,0,0.5,1.0,1,1,4,1,84.5057249745,12.4,3.0,4.0,1
1,16.0,0.28335,36,0,0.5,1.0,1,1,4,1,84.5057249745,12.4,3.0,4.0,1
1,16.0,5.53599,36,0,0.5,1.0,1,1,4,1,84.5057249745,12.4,3.0,4.0,1
0,2.0,0.28335,36,0,0.5,1.0,1,1,4,1,84.5057249745,12.4,3.0,4.0,1
1,64.0,0.49111,29,0,1.0,1.0,1,1,4,1,69.8877775067,12.4,3.0,4.0,1
1,19.1,0.08527,29,0,1.0,1.0,1,1,4,1,69.8877775067,12.4,3.0,4.0,1
1,20.0,0.99178,29,0,1.0,1.0,1,1,4,1,69.8877775067,12.4,3.0,4.0,1
1,5.0,1.60029,29,0,1.0,1.0,1,1,4,1,69.8877775067,12.4,3.0,4.0,1
0,2.0,0.49111,29,0,1.0,1.0,1,1,4,1,69.8877775067,12.4,3.0,4.0,1
2,7.0,1.25468,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
3,120.0,3.75116,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
2,4.0,7.99555,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
2,4.0,10.47006,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
3,120.0,7.99555,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
2,7.0,3.75116,35,0,0.5,0.5,0,0,5,1,47.0666666667,11.9,7.4,2.9,1
2,2.0,0.74965,20,0,0.0,0.5,0,0,1,1,85.6547639544,11.4,0.5,4.1,1
2,2.0,0.74965,20,0,0.0,0.5,0,0,1,1,85.6547639544,11.4,0.5,4.1,1
1,15.0,1.90052,63,1,1.0,1.0,1,1,2,1,31.072555205,12.0,1.8,3.5,0
1,15.0,0.60122,63,1,1.0,1.0,1,1,2,1,31.072555205,12.0,1.8,3.5,0
0,6.0,0.14134,83,1,1.0,1.0,1,1,1,1,40.7872198263,12.0,1.8,3.5,0
1,10.0,0.80854,78,0,0.0,0.5,1,1,0,1,70.7596108011,12.0,1.8,3.5,1
1,10.0,0.0953,78,0,0.0,0.5,1,1,0,1,70.7596108011,12.0,1.8,3.5,1
1,18.0,1.79513,41,0,1.0,0.5,0,0,1,1,35.7142857143,12.3,0.3,3.2,1
1,18.0,1.02986,41,0,1.0,0.5,0,0,1,1,35.7142857143,12.3,0.3,3.2,1
1,13.0,1.27769,41,0,1.0,0.5,0,0,1,1,35.7142857143,12.3,0.3,3.2,1
1,2.0,0.76177,41,0,1.0,0.5,0,0,1,1,35.7142857143,12.3,0.3,3.2,1
1,13.0,0.76177,41,0,1.0,0.5,0,0,1,1,35.7142857143,12.3,0.3,3.2,1
0,0.5,0.32277,79,0,0.0,0.5,0,0,1,1,66.3895593099,12.3,7.3,3.4,1
0,0.5,0.57847,79,0,0.0,0.5,0,0,1,1,66.3895593099,12.3,7.3,3.4,1
0,2.5,1.44785,58,1,0.5,1.0,3,1,0,1,40.0562192551,12.3,0.3,3.2,0
0,1.5,1.44785,58,1,0.5,1.0,3,1,0,1,40.0562192551,12.3,0.3,3.2,0
0,1.5,1.44785,58,1,0.5,1.0,3,1,0,1,40.0562192551,12.3,0.3,3.2,0
1,30.0,1.78736,75,0,0.0,0.0,1,1,1,1,40.7825579132,12.3,0.3,3.2,1
1,30.0,0.60744,75,0,0.0,0.0,1,1,1,1,40.7825579132,12.3,0.3,3.2,1
0,2.0,1.78736,75,0,0.0,0.0,1,1,1,1,40.7825579132,12.3,0.3,3.2,1
2,3.3,3.32034,86,0,0.0,0.5,0,0,1,1,39.1509433962,12.0,0.3,4.5,1
2,3.3,2.58959,86,0,0.0,0.5,0,0,1,1,39.1509433962,12.0,0.3,4.5,1
0,0.5,0.69204,39,0,1.0,1.0,2,1,5,1,43.2705558107,11.2,0.4,4.1,1
1,3.0,0.69204,39,0,1.0,1.0,2,1,5,1,43.2705558107,11.2,0.4,4.1,1
1,3.0,1.39287,39,0,1.0,1.0,2,1,5,1,43.2705558107,11.2,0.4,4.1,1
0,0.5,0.69204,39,0,1.0,1.0,2,1,5,1,43.2705558107,11.2,0.4,4.1,1
2,0.8,2.55752,56,1,0.5,0.0,0,1,1,1,26.7599067599,12.3,0.3,3.2,0
2,0.8,2.55752,56,1,0.5,0.0,0,1,1,1,26.7599067599,12.3,0.3,3.2,0
1,2.0,5.09219,50,0,0.5,0.5,1,1,4,1,31.0391363023,11.2,0.4,4.1,1
1,2.0,3.60066,50,0,0.5,0.5,1,1,4,1,31.0391363023,11.2,0.4,4.1,1
0,2.0,5.09219,50,0,0.5,0.5,1,1,4,1,31.0391363023,11.2,0.4,4.1,1
1,100.0,3.36627,77,0,0.5,0.0,0,0,0,1,47.1000637349,11.2,0.4,4.1,-1
1,100.0,1.41487,77,0,0.5,0.0,0,0,0,1,47.1000637349,11.2,0.4,4.1,-1
1,12.0,0.66166,65,1,0.5,0.5,1,1,4,1,56.5913421301,12.3,0.1,4.3,0
1,12.0,1.04583,65,1,0.5,0.5,1,1,4,1,56.5913421301,12.3,0.1,4.3,0
1,90.0,1.7026,37,0,1.0,0.5,1,1,0,1,27.9488204718,12.3,0.8,4.1,1
1,17.3,0.79875,79,0,0.0,0.5,1,0,2,1,70.5953776587,11.2,0.1,3.8,1
1,17.3,1.98122,79,0,0.0,0.5,1,0,2,1,70.5953776587,11.2,0.1,3.8,1
2,1.0,2.11928,84,0,0.0,0.0,0,0,1,1,55.4476058293,11.2,0.1,3.8,-1
2,1.0,3.45915,84,0,0.0,0.0,0,0,1,1,55.4476058293,11.2,0.1,3.8,-1
0,5.0,0.50848,71,1,0.0,0.5,1,1,2,1,61.302906183,12.5,11.2,3.1,0
1,2.0,1.69067,78,1,0.0,0.5,1,1,4,1,60.9628143805,12.2,1.6,3.3,0
1,2.0,1.09338,78,1,0.0,0.5,1,1,4,1,60.9628143805,12.2,1.6,3.3,0
0,3.0,1.69067,78,1,0.0,0.5,1,1,4,1,60.9628143805,12.2,1.6,3.3,0
1,3.0,1.18835,49,1,0.5,1.0,3,1,4,1,34.1012514221,11.9,7.4,2.9,0
1,3.0,3.41519,49,1,0.5,1.0,3,1,4,1,34.1012514221,11.9,7.4,2.9,0
0,2.0,0.89717,70,0,0.5,0.0,1,1,1,1,77.3045469414,11.6,1.5,4.5,1
0,2.0,0.89717,70,0,0.5,0.0,1,1,1,1,77.3045469414,11.6,1.5,4.5,1
1,25.0,0.89717,70,0,0.5,0.0,1,1,1,1,77.3045469414,11.6,1.5,4.5,1
1,25.0,1.20751,70,0,0.5,0.0,1,1,1,1,77.3045469414,11.6,1.5,4.5,1
1,0.3,0.81155,27,0,0.0,1.0,2,1,2,1,68.8159646996,12.3,0.8,4.1,1
1,0.3,0.81155,27,0,0.0,1.0,2,1,2,1,68.8159646996,12.3,0.8,4.1,1
1,17.0,0.49893,31,1,0.5,0.5,1,1,7,1,66.9657855185,14.6,11.8,3.8,0
1,17.0,0.49024,31,1,0.5,0.5,1,1,7,1,66.9657855185,14.6,11.8,3.8,0
1,7.0,1.61145,53,1,0.0,1.0,2,1,4,1,59.9602865045,11.7,1.05,3.6,0
1,7.0,0.24276,53,1,0.0,1.0,2,1,4,1,59.9602865045,11.7,1.05,3.6,0
1,8.0,0.63216,63,1,0.0,1.0,1,1,1,1,77.9050336254,12.5,6.5,3.0,0
1,8.0,0.32105,63,1,0.0,1.0,1,1,1,1,77.9050336254,12.5,6.5,3.0,0
1,8.0,0.63216,63,1,0.0,1.0,1,1,1,1,77.9050336254,12.5,6.5,3.0,0
1,8.0,0.32105,63,1,0.0,1.0,1,1,1,1,77.9050336254,12.5,6.5,3.0,0
0,8.0,0.36441,40,0,0.5,0.5,1,0,1,1,70.3444508927,11.9,7.4,2.9,1
1,9.0,0.36441,40,0,0.5,0.5,1,0,1,1,70.3444508927,11.9,7.4,2.9,1
1,9.0,0.0959,40,0,0.5,0.5,1,0,1,1,70.3444508927,11.9,7.4,2.9,1
1,5.0,0.14184,32,0,0.5,0.5,1,1,2,1,89.5565162481,12.2,1.6,3.3,1
1,5.0,0.88656,32,0,0.5,0.5,1,1,2,1,89.5565162481,12.2,1.6,3.3,1
1,5.0,1.27313,42,1,0.5,0.0,1,1,5,1,42.1539535696,12.2,1.6,3.3,0
1,35.0,0.31889,27,0,1.0,0.5,3,1,1,1,78.2230159616,12.5,2.4,4.8,1
1,35.0,0.1775,27,0,1.0,0.5,3,1,1,1,78.2230159616,12.5,2.4,4.8,1
1,101.0,0.85104,57,0,1.0,1.0,2,1,3,1,67.0575127334,12.5,6.5,3.0,1
1,4.5,2.82614,57,0,1.0,1.0,2,1,3,1,67.0575127334,12.5,6.5,3.0,1
1,103.0,2.12092,57,0,1.0,1.0,2,1,3,1,67.0575127334,12.5,6.5,3.0,1
1,15.4,0.98651,38,0,1.0,0.5,1,1,1,1,53.7879945013,12.1,1.4,2.9,1
1,16.0,0.18299,38,0,1.0,0.5,1,1,1,1,53.7879945013,12.1,1.4,2.9,1
1,5.0,3.09185,53,0,1.0,0.5,1,1,3,1,22.8752642706,12.0,1.8,3.5,1
1,5.0,1.40521,53,0,1.0,0.5,1,1,3,1,22.8752642706,12.0,1.8,3.5,1
1,25.0,0.74517,77,1,0.0,0.5,1,1,4,1,72.6021314387,12.3,0.3,3.2,0
1,16.0,1.77027,77,1,0.0,0.5,1,1,4,1,72.6021314387,12.3,0.3,3.2,0
1,9.0,0.60109,77,1,0.0,0.5,1,1,4,1,72.6021314387,12.3,0.3,3.2,0
0,1.2,0.88568,78,1,0.0,0.0,0,0,4,1,48.3103944125,12.3,0.3,3.2,-1
3,5.0,0.93697,27,1,1.0,1.0,2,1,3,1,71.9551506657,12.0,0.3,4.5,0
1,5.0,2.5322,27,1,1.0,1.0,2,1,3,1,71.9551506657,12.0,0.3,4.5,0
1,31.0,1.31748,65,1,1.0,1.0,2,1,2,1,80.1632140615,12.3,0.1,4.3,0
1,31.0,1.20751,65,1,1.0,1.0,2,1,2,1,80.1632140615,12.3,0.1,4.3,0
1,11.0,1.31748,65,1,1.0,1.0,2,1,2,1,80.1632140615,12.3,0.1,4.3,0
1,12.0,1.54041,65,1,1.0,1.0,2,1,2,1,80.1632140615,12.3,0.1,4.3,0
0,5.0,2.5286,68,0,0.0,0.5,1,0,5,1,25.6739409499,11.2,0.1,3.8,1
0,0.5,8.09562,46,1,1.0,1.0,2,1,4,1,7.46367239102,11.2,0.4,4.1,0
0,0.6,3.60066,46,1,1.0,1.0,2,1,4,1,7.46367239102,11.2,0.4,4.1,0
0,0.4,3.60066,46,1,1.0,1.0,2,1,4,1,7.46367239102,11.2,0.4,4.1,0
1,4.0,8.09562,46,1,1.0,1.0,2,1,4,1,7.46367239102,11.2,0.4,4.1,0
1,4.0,3.60066,46,1,1.0,1.0,2,1,4,1,7.46367239102,11.2,0.4,4.1,0
1,26.0,1.88686,61,1,0.5,0.5,2,1,0,1,35.3696633114,11.2,0.4,4.1,0
2,2.1,3.07805,42,1,1.0,0.0,0,1,2,1,50.0440528634,11.2,0.1,3.8,-1
2,2.1,6.18905,42,1,1.0,0.0,0,1,2,1,50.0440528634,11.2,0.1,3.8,-1
0,0.2,3.07805,42,1,1.0,0.0,0,1,2,1,50.0440528634,11.2,0.1,3.8,0
0,0.2,3.07805,42,1,1.0,0.0,0,1,2,1,50.0440528634,11.2,0.1,3.8,0
2,6.0,0.58961,61,1,0.0,0.5,1,1,1,1,48.7149303512,11.2,0.1,3.8,0
1,2.5,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
1,2.5,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
2,1.0,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
2,1.0,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
2,5.0,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
2,5.0,0.66105,48,0,0.0,1.0,3,1,9,1,68.7277211307,12.5,11.2,3.1,1
1,7.0,1.49563,46,1,0.0,1.0,1,1,4,1,46.5163934426,13.9,8.8,4.3,0
1,7.0,1.98915,46,1,0.0,1.0,1,1,4,1,46.5163934426,13.9,8.8,4.3,0
1,25.0,2.39823,65,0,0.0,0.5,1,1,0,1,34.9191063174,11.2,0.5,6.3,1
1,25.0,1.32485,65,0,0.0,0.5,1,1,0,1,34.9191063174,11.2,0.5,6.3,1
1,6.0,2.46724,32,0,0.5,0.5,1,1,0,1,65.6928271205,10.2,0.0,6.2,1
1,6.0,10.47006,32,0,0.5,0.5,1,1,0,1,65.6928271205,10.2,0.0,6.2,1
0,1.0,1.56564,38,0,0.5,0.5,2,1,4,1,61.6390584133,11.6,0.4,4.6,1
0,1.0,2.06884,38,0,0.5,0.5,2,1,4,1,61.6390584133,11.6,0.4,4.6,1
0,3.0,2.06872,23,1,0.5,0.5,0,1,5,1,40.0527276415,11.3,0.05,5.7,0
1,10.0,0.93688,42,1,0.0,0.5,1,1,1,1,70.062751181,10.2,0.0,6.3,0
1,10.0,1.80859,42,1,0.0,0.5,1,1,1,1,70.062751181,10.2,0.0,6.3,0
0,1.0,0.93688,42,1,0.0,0.5,1,1,1,1,70.062751181,10.2,0.0,6.3,0
0,1.0,0.046,42,1,0.0,0.5,1,1,1,1,70.062751181,10.2,0.0,6.3,0
1,150.0,0.70293,57,1,0.0,0.5,2,1,4,1,36.7747830059,10.2,0.0,6.3,0
2,15.0,1.02264,57,1,0.5,0.5,1,1,3,1,42.6547352722,12.3,0.05,4.6,0
0,2.0,0.80155,41,0,0.5,1.0,2,1,6,1,48.7898789879,11.6,0.4,4.6,1
1,8.0,1.68555,45,0,0.5,1.0,1,1,2,1,29.9293998991,11.6,0.4,4.6,1
1,8.0,2.31099,45,0,0.5,1.0,1,1,2,1,29.9293998991,11.6,0.4,4.6,1
0,2.0,1.78177,69,1,1.0,0.5,1,1,1,1,26.7437784788,10.2,0.0,6.2,0
0,2.0,1.78177,69,1,1.0,0.5,1,1,1,1,26.7437784788,10.2,0.0,6.2,0
1,3.0,2.87344,37,1,0.5,0.5,2,1,3,1,64.0224589692,10.2,0.0,6.2,0
1,3.0,2.09861,37,1,0.5,0.5,2,1,3,1,64.0224589692,10.2,0.0,6.2,0
0,1.5,2.87344,37,1,0.5,0.5,2,1,3,1,64.0224589692,10.2,0.0,6.2,0
1,8.0,4.75345,30,1,0.5,0.5,1,1,0,1,21.9393939394,9.8,0.0,7.2,0
1,10.0,0.44381,27,0,0.5,0.5,2,1,4,1,87.1859465269,12.3,0.5,6.2,1
1,10.0,1.97044,27,0,0.5,0.5,2,1,4,1,87.1859465269,12.3,0.5,6.2,1
1,2.8,0.64679,76,0,0.0,1.0,1,1,3,1,73.4082533659,12.3,1.5,3.7,1
1,8.0,1.20655,42,1,0.5,1.0,2,1,4,1,71.8339854391,9.8,0.0,7.2,0
1,12.0,0.80766,42,1,0.5,1.0,2,1,4,1,71.8339854391,9.8,0.0,7.2,0
1,14.0,0.70387,42,1,0.5,1.0,2,1,4,1,71.8339854391,9.8,0.0,7.2,0
1,8.0,0.80766,42,1,0.5,1.0,2,1,4,1,71.8339854391,9.8,0.0,7.2,0
2,1.0,0.76652,48,0,0.5,1.0,2,1,4,1,64.0039331367,13.1,0.9,5.9,1
2,1.0,0.76652,48,0,0.5,1.0,2,1,4,1,64.0039331367,13.1,0.9,5.9,1
2,3.0,2.38619,42,0,0.0,1.0,1,1,6,1,21.4965397924,12.3,0.05,4.6,1
0,2.0,2.38619,42,0,0.0,1.0,1,1,6,1,21.4965397924,12.3,0.05,4.6,1
0,3.0,1.10519,42,0,0.5,0.5,1,1,3,1,54.7387792659,12.9,4.4,4.4,1
1,9.0,0.30486,42,0,0.0,0.5,2,1,2,1,73.6976151887,12.9,4.4,4.4,1
1,9.0,2.95442,42,0,0.0,0.5,2,1,2,1,73.6976151887,12.9,4.4,4.4,1
1,20.4,0.21809,45,0,0.0,0.5,2,1,3,1,78.6995515695,12.8,2.1,5.0,1
1,2.0,0.52697,41,1,0.5,1.0,2,1,5,1,82.3175929083,10.2,0.0,6.3,0
1,4.1,2.46724,34,0,1.0,1.0,1,1,5,1,65.6928271205,10.2,0.0,6.2,1
1,44.7,3.02369,50,0,0.5,1.0,1,1,3,1,38.3300970874,10.2,0.0,6.2,1
1,26.8,3.02369,50,0,0.5,1.0,1,1,3,1,38.3300970874,10.2,0.0,6.2,1
1,26.8,6.2155,50,0,0.5,1.0,1,1,3,1,38.3300970874,10.2,0.0,6.2,1
1,26.0,1.88176,48,1,0.0,0.0,1,1,2,1,49.4639478663,10.2,0.0,6.2,0
1,26.0,2.92917,48,1,0.0,0.0,1,1,2,1,49.4639478663,10.2,0.0,6.2,0
0,0.1,1.88176,48,1,0.0,0.0,1,1,2,1,49.4639478663,10.2,0.0,6.2,0
0,0.1,1.49417,48,1,0.0,0.0,1,1,2,1,49.4639478663,10.2,0.0,6.2,0
1,15.0,1.48003,50,1,1.0,1.0,3,1,9,1,48.4076433121,11.2,0.5,6.3,0
1,15.0,2.50223,50,1,1.0,1.0,3,1,9,1,48.4076433121,11.2,0.5,6.3,0
1,5.5,1.14089,55,1,1.0,1.0,1,1,3,1,39.6667988893,11.2,0.5,6.3,0
1,5.5,2.23275,55,1,1.0,1.0,1,1,3,1,39.6667988893,11.2,0.5,6.3,0
1,0.5,2.07767,35,0,0.5,0.5,1,1,5,1,39.3415906128,12.3,1.5,3.7,1
1,1.0,2.07767,35,0,0.5,0.5,1,1,5,1,39.3415906128,12.3,1.5,3.7,1
1,1.0,1.91072,35,0,0.5,0.5,1,1,5,1,39.3415906128,12.3,1.5,3.7,1
1,4.0,2.07767,35,0,0.5,0.5,1,1,5,1,39.3415906128,12.3,1.5,3.7,1
1,4.0,2.24324,35,0,0.5,0.5,1,1,5,1,39.3415906128,12.3,1.5,3.7,1
2,0.8,0.3667,42,0,0.5,1.0,1,1,5,1,78.3743118011,12.3,1.5,3.7,1
2,0.9,0.3667,42,0,0.5,1.0,1,1,5,1,78.3743118011,12.3,1.5,3.7,1
2,7.5,0.37874,18,0,0.0,0.5,1,0,2,1,71.6387766878,12.3,1.5,3.7,1
1,7.7,1.2662,18,0,0.0,0.5,1,0,2,1,71.6387766878,12.3,1.5,3.7,1
1,18.0,0.48204,67,1,0.5,0.5,1,1,4,1,79.7554876355,10.2,0.0,6.2,0
1,21.6,1.83349,67,1,0.5,0.5,1,1,4,1,79.7554876355,10.2,0.0,6.2,0
2,0.9,0.48204,67,1,0.5,0.5,1,1,4,1,79.7554876355,10.2,0.0,6.2,0
2,0.9,0.48204,67,1,0.5,0.5,1,1,4,1,79.7554876355,10.2,0.0,6.2,0
1,5.0,1.45518,72,1,0.0,0.0,1,1,1,1,41.5720127215,10.9,1.9,4.6,0
1,2.0,0.93284,38,1,0.5,0.5,1,1,9,1,70.0828339796,9.1,4.5,4.4,0
1,2.0,1.49446,38,1,0.5,0.5,1,1,9,1,70.0828339796,9.1,4.5,4.4,0
1,110.0,0.66105,43,1,1.0,0.5,2,1,4,1,68.7277211307,9.9,4.8,4.6,0
1,35.0,0.30404,43,1,1.0,0.5,2,1,4,1,68.7277211307,9.9,4.8,4.6,0
1,4.0,2.41652,39,0,0.5,1.0,1,1,4,1,63.9154160982,10.4,3.1,4.7,1
1,4.0,2.79657,39,0,0.5,1.0,1,1,4,1,63.9154160982,10.4,3.1,4.7,1
1,7.5,1.78513,39,0,0.5,1.0,1,1,4,1,63.9154160982,10.4,3.1,4.7,1
1,4.0,2.41652,39,0,0.5,1.0,1,1,4,1,63.9154160982,10.4,3.1,4.7,1
1,4.0,3.67801,39,0,0.5,1.0,1,1,4,1,63.9154160982,10.4,3.1,4.7,1
1,70.0,0.83159,28,1,0.0,0.5,3,1,0,1,85.3789088177,10.4,5.4,4.9,0
1,70.0,3.42239,28,1,0.0,0.5,3,1,0,1,85.3789088177,10.4,5.4,4.9,0
1,50.0,5.00019,38,1,0.5,0.5,1,1,0,1,16.7518455423,9.3,10.6,4.3,0
1,160.0,2.4542,67,1,1.0,1.0,2,1,3,1,22.3326959847,10.0,4.4,4.2,0
1,160.0,0.16127,67,1,1.0,1.0,2,1,3,1,22.3326959847,10.0,4.4,4.2,0
1,80.0,0.83051,47,1,1.0,1.0,2,1,5,1,55.1315560202,10.6,3.6,3.6,0
1,80.0,1.10509,47,1,1.0,1.0,2,1,5,1,55.1315560202,10.6,3.6,3.6,0
1,6.0,0.83051,47,1,1.0,1.0,2,1,5,1,55.1315560202,10.6,3.6,3.6,0
1,6.0,0.83051,47,1,1.0,1.0,2,1,5,1,55.1315560202,10.6,3.6,3.6,0
1,15.0,2.6762,69,0,0.0,0.5,1,1,2,1,48.2481588931,9.3,10.6,4.3,1
1,25.0,2.62337,69,0,0.0,0.5,1,1,2,1,48.2481588931,9.3,10.6,4.3,1
1,15.0,3.45915,69,0,0.0,0.5,1,1,2,1,48.2481588931,9.3,10.6,4.3,1
1,5.0,1.47035,69,0,0.0,0.5,1,1,2,1,48.2481588931,9.3,10.6,4.3,1
0,5.0,0.74242,56,0,1.0,1.0,3,1,4,1,88.1534502171,9.3,10.6,4.3,1
0,0.2,0.74242,56,0,1.0,1.0,3,1,4,1,88.1534502171,9.3,10.6,4.3,1
1,45.0,0.07854,62,0,0.0,0.5,2,1,2,1,87.9291762895,10.0,4.2,3.9,1
1,45.0,0.06578,62,0,0.0,0.5,2,1,2,1,87.9291762895,10.0,4.2,3.9,1
0,1.5,2.15326,58,0,0.0,0.5,1,1,3,1,50.4203152364,10.7,9.0,3.1,1
2,8.0,2.15326,58,0,0.0,0.5,1,1,3,1,50.4203152364,10.7,9.0,3.1,1
2,8.0,2.15326,58,0,0.0,0.5,1,1,3,1,50.4203152364,10.7,9.0,3.1,1
0,3.0,0.76961,42,1,1.0,0.5,2,1,5,1,63.1150265957,12.2,7.0,3.8,0
0,2.0,0.76961,42,1,1.0,0.5,2,1,5,1,63.1150265957,12.2,7.0,3.8,0
0,1.5,0.76961,42,1,1.0,0.5,2,1,5,1,63.1150265957,12.2,7.0,3.8,0
1,30.0,2.38409,77,0,0.0,0.0,0,0,1,1,22.2781623663,11.0,3.4,4.5,-1
1,30.0,0.76177,77,0,0.0,0.0,0,0,1,1,22.2781623663,11.0,3.4,4.5,-1
1,108.8,0.78545,18,1,0.5,1.0,2,0,3,1,54.553384508,11.0,3.4,4.5,0
1,105.0,2.24324,18,1,0.5,1.0,2,0,3,1,54.553384508,11.0,3.4,4.5,0
1,120.0,2.27435,53,0,1.0,1.0,1,1,2,1,25.7324005247,10.6,3.6,3.6,1
1,10.0,2.57496,53,0,1.0,1.0,1,1,2,1,25.7324005247,10.6,3.6,3.6,1
1,10.0,2.57496,53,0,1.0,1.0,1,1,2,1,25.7324005247,10.6,3.6,3.6,1
1,120.0,1.38256,53,0,1.0,1.0,1,1,2,1,25.7324005247,10.6,3.6,3.6,1
1,1.5,1.3802,70,0,1.0,0.5,0,0,1,1,66.9498381877,8.5,6.6,4.0,1
1,1.5,1.3802,70,0,1.0,0.5,0,0,1,1,66.9498381877,8.5,6.6,4.0,1
1,3.5,0.66166,78,1,1.0,0.5,1,1,4,1,56.5913421301,10.4,5.4,4.9,0
1,3.5,0.66166,78,1,1.0,0.5,1,1,4,1,56.5913421301,10.4,5.4,4.9,0
0,5.0,0.29838,43,1,0.5,0.5,1,1,3,1,78.4209047485,9.8,5.7,4.9,0
1,2.0,0.41548,27,0,0.5,0.5,1,1,5,1,79.4634447368,11.6,4.9,5.0,1
1,2.0,0.41548,27,0,0.5,0.5,1,1,5,1,79.4634447368,11.6,4.9,5.0,1
1,5.0,0.96177,67,0,0.0,0.5,1,1,5,1,74.8574352976,10.4,3.1,4.7,1
1,5.0,2.24324,67,0,0.0,0.5,1,1,5,1,74.8574352976,10.4,3.1,4.7,1
0,2.0,0.96177,67,0,0.0,0.5,1,1,5,1,74.8574352976,10.4,3.1,4.7,1
0,0.5,0.96177,67,0,0.0,0.5,1,1,5,1,74.8574352976,10.4,3.1,4.7,1
0,0.5,2.24324,67,0,0.0,0.5,1,1,5,1,74.8574352976,10.4,3.1,4.7,1
0,0.5,1.18179,55,1,0.5,0.5,1,1,7,1,35.9228230515,10.4,3.1,4.7,0
0,0.5,1.18179,55,1,0.5,0.5,1,1,7,1,35.9228230515,10.4,3.1,4.7,0
1,70.0,0.85203,71,0,1.0,1.0,0,0,2,1,72.7182018696,10.0,4.4,4.2,1
1,2.0,3.60066,71,0,1.0,1.0,0,0,2,1,72.7182018696,10.0,4.4,4.2,1
1,80.0,3.60066,71,0,1.0,1.0,0,0,2,1,72.7182018696,10.0,4.4,4.2,1
1,60.0,1.10064,61,0,0.5,0.5,1,0,2,1,55.3773137162,9.8,8.8,4.0,1
1,60.0,3.36627,61,0,0.5,0.5,1,0,2,1,55.3773137162,9.8,8.8,4.0,1
1,10.0,0.66011,73,0,0.0,0.5,1,1,4,1,59.0596068774,11.5,5.7,5.5,1
1,10.0,0.92509,73,0,0.0,0.5,1,1,4,1,59.0596068774,11.5,5.7,5.5,1
1,100.0,0.57127,44,1,0.0,0.5,1,1,5,1,70.6120883336,9.3,10.6,4.3,0
1,100.0,2.92917,44,1,0.0,0.5,1,1,5,1,70.6120883336,9.3,10.6,4.3,0
1,1.5,4.30149,61,1,0.0,0.0,1,1,1,1,29.8751200768,8.5,6.6,4.0,0
1,1.5,3.69657,61,1,0.0,0.0,1,1,1,1,29.8751200768,8.5,6.6,4.0,0
1,5.0,3.67801,59,1,0.0,0.5,1,1,2,1,19.1961924907,10.4,3.1,4.7,0
1,5.0,2.41652,59,1,0.0,0.5,1,1,2,1,19.1961924907,10.4,3.1,4.7,0
2,2.0,0.89975,77,0,0.5,0.0,1,1,2,1,28.6836027714,10.0,6.7,4.7,1
1,35.0,0.64998,60,0,0.0,0.5,1,1,2,1,78.4388145618,12.2,7.0,3.8,1
1,35.0,1.07154,60,0,0.0,0.5,1,1,2,1,78.4388145618,12.2,7.0,3.8,1
0,1.0,0.64998,60,0,0.0,0.5,1,1,2,1,78.4388145618,12.2,7.0,3.8,1
0,1.0,0.64998,60,0,0.0,0.5,1,1,2,1,78.4388145618,12.2,7.0,3.8,1
1,4.0,1.83997,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
1,8.0,2.15367,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
1,8.0,0.44537,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
1,15.0,0.14709,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
1,4.0,2.15367,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
0,2.0,1.83997,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
0,2.0,1.83997,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
0,2.0,1.83997,46,1,0.0,1.0,2,1,4,1,36.6989768444,11.0,3.4,4.5,0
2,1.8,5.26579,28,1,1.0,0.5,1,1,3,1,10.9738372093,10.6,3.6,3.6,0
1,25.5,4.65561,28,1,1.0,0.5,1,1,3,1,10.9738372093,10.6,3.6,3.6,0
3,18.0,2.37575,60,1,0.5,0.5,1,1,0,1,13.6457901286,9.6,7.3,4.2,0
